	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	235	1425.2348025495	2329.5993821214	3294.2849712227	2484.3422157225	734.9766773061	31.2	4.6	2	0.3140432099	25	10	19.84998958	170	856.4236235	97.96942094	8.469856399	15.91317587	228.3710962	67.02462018	161.346476	463.4680676	593.4376552	229.9385137	437.0752505	14.87590301	25.96027772	0.070181944	162.1847917	25.9720645554	195.2640222	747.2011606	1	154	1	106	13	37	6.25	-0.2962675774	0.5746234517	-0.6002096888	-0.7839642342	1.0659565223	-0.0291453933	0.2279993415	0.8724667794	0.2684868883	0.5103493628	0.0173697953	0.1893744956	non_gov	heavy
	237	64.7616084124	55.3248594135	131.2599319172	40.7165672918	10.1909791349	4.223880597	1.1343283582	1.776119403	0.3499224752	4489	1608	52.76114375	1333	2526.480484	335.4561024	18.47947591	47.47346747	1093.466741	422.7417276	670.725013	883.8306637	1987.869855	2106.933807	123.9152503	68.47483664	156.5650488	0.706011971	174.9526657	28.0750170857	297.1455461	2409.751321	198	926	7	507	243	209	5.435729847	-0.0627906235	0.1094037564	-0.8194999805	-0.7694688071	-0.2507099535	-0.4385340891	0.1176124447	0.9537977183	0.8339402661	0.0490465892	0.027102856	0.0692475825	non_gov	heavy
	238	288.6248303925	199.9931446634	545.2452643695	124.0264868153	80.3734078839	9.4956521739	1.3913043478	1.7565217391	0.2895112583	13225	3680	30.71249324	1349	4392.349359	687.4683706	71.12197232	130.4597701	1912.122699	554.422837	1357.699862	1582.646374	3267.721424	3463.411124	360.299053	32.53558867	245.2166559	0	420.0841647	27.9149286739	564.5771841	4215.872724	252	875	9	449	241	173	5.040511727	0.2387198324	0.5923018282	-0.0635861477	-0.014126976	-0.1785111506	0.4322813786	0.1285364933	0.9598218128	0.7885099387	0.0820287786	0.0074073317	0.0956399709	non_gov	heavy
	239	178.0244147334	137.6021764794	490.2689543203	97.0919935064	91.783416913	42.9943181818	2.9829545455	3.0681818182	0.3099992837	30976	5632	51.76219259	1875	3622.334963	293.6980977	48.74249006	89.61587109	1727.649728	628.9863342	1098.663393	1187.344031	3130.500143	3467.754222	73.10976083	0.583561748	38.09033568	2.91780874	43.47700219	25.6261215071	229.8698909	3583.215004	352	1290	6	613	421	195	3.921126761	-0.7193907475	0.2219970929	-0.2965559363	-0.3576117293	-0.4023920002	-0.5167161568	0.0634590377	0.9892003475	0.9573256635	0.0201830481	0.000161101	0.0120024798	non_gov	heavy
	240	190.3947831314	150.2344632271	392.834545894	84.1161323189	32.6356042818	6.3023255814	1.488372093	1.7558139535	0.3752223802	7396	2752	48.53089658	1910	3935.63716	313.1922353	17.26028637	111.5635898	1770.831434	813.6727155	957.1587181	1418.680514	3240.720292	3832.427626	20.90810997	1.961731609	64.208889	9.808658045	32.6177992	27.1309044686	225.6597392	3858.683272	317	1340	8	662	350	233	5.764516129	-0.7384581543	-0.2547077935	-1.0688631009	-0.1078985935	-0.1774687815	-1.183007544	0.0573375365	0.9804469048	0.9737756481	0.0053125095	0.0004984534	0.0082878065	non_gov	heavy
	241	236.2948189374	180.6681666055	604.8180008539	122.201530072	111.4685998543	5.0875	1.225	1.875	0.3642445437	6400	1920	42.85405424	1115	2601.854176	166.7670136	24.00890394	56.15966737	1120.284868	536.0082231	584.2766448	794.634651	2132.831807	2494.316457	24.56555481	3.560721965	62.90818652	0	32.91429085	27.5539566798	134.4448368	2545.650892	175	775	5	333	196	115	1.777777778	-0.9351105129	-0.3494875445	-0.656591615	-0.5760426791	-0.5563488826	-1.1882762238	0.0516727025	0.9783987571	0.958668814	0.0094415571	0.0013685325	0.0126503211	non_gov	heavy
	248	1418.5871038679	1085.9279722733	3593.226415551	607.4372231527	249.0343276078	9.3333333333	3	2.0666666667	0.5418680556	225	90	19.12644603	211	1103.184563	267.3518384	23.6130174	8.96487366	459.0123149	177.7845054	281.2278095	283.356372	793.9342067	686.6814082	157.092567	15.25374908	161.8966991	0	117.9488087	29.0036105248	308.0920631	902.5536068	9	175	6	105	20	69	11	1.3288632942	0.1058423525	0.3802061013	-1.5076952293	-0.8904893676	0.9582428774	0.2792751761	0.818134732	0.6224537863	0.1423991708	0.0138270146	0.1069166599	non_gov	heavy
	249	287.450606505	429.9235093711	722.2385804238	372.9623222631	63.4397817367	5.2	2.08	1.4666666667	0.2403184364	5625	1875	22.0840866	617	2793.866964	700.9906811	81.71907818	27.54279255	1096.159953	344.5830795	751.5768731	844.0793738	1851.427007	1424.711455	638.5677729	26.05982898	307.934571	1.822173777	501.6571264	28.5572176598	802.432211	2329.505307	160	382	5	201	118	93	3.39527027	1.4375576715	0.4703812024	1.048174679	-1.3877994378	-0.5790037397	1.6270174372	0.2872120331	0.8337924951	0.5099424824	0.2285605511	0.0093275125	0.1795565547	non_gov	heavy
	250	1131.5642185528	987.057647436	2360.7867598106	913.4760664107	304.2508767046	11.3333333333	6.4333333333	1.8666666667	0.3122993579	900	480	23.95407968	663	2767.795753	784.070621	86.54792484	37.33584828	1065.229571	219.925784	845.303787	927.0669847	1657.847947	1184.62574	851.2115138	16.66100671	270.7040855	2.292307032	557.0268606	28.1972321671	776.3447746	2365.088292	156	391	12	203	101	125	10.78354978	1.8488199344	1.0094393	1.2201826597	-1.136434455	-0.3530971992	2.3088692191	0.2804920752	0.8545024644	0.4280033087	0.3075413035	0.006019594	0.2012528779	non_gov	heavy
	251	374.9302495439	304.2820370538	814.4418659725	203.9425099789	129.9047091112	6.2444444444	1.6	1.8148148148	0.2871673872	18225	5535	78.58077454	1201	1528.363658	387.5285003	40.88939254	36.62526085	648.9208272	158.0066117	490.9142155	517.1738266	917.7514277	496.5289073	759.0981535	9.182642106	106.3839527	0.360560822	202.5585926	28.3402138199	282.4138913	1396.84196	188	821	15	420	252	148	5.038901602	1.4712714576	0.8244205086	0.8356735525	-0.4113380416	-0.3294513377	1.7721419565	0.1847818677	0.9139460708	0.3248761541	0.4966737789	0.0060081526	0.1325329816	non_gov	heavy
	252	632.7907751253	681.491875921	1739.0083533415	597.680751469	264.509953976	6.7625	2.05	2.5625	0.4919214649	6400	2000	55.98943101	955	1705.679059	415.0584419	51.42295075	52.27922408	631.5731804	135.6509115	495.9222689	600.2662417	883.0755971	536.982973	919.0142479	22.91375079	148.4895347	0.073236145	160.0270901	26.3166666828	307.9246229	1548.64085	154	649	13	419	127	120	6.849112426	1.3414831014	0.9678519538	1.124688751	0.0515340735	-0.236291458	1.9402906533	0.1805290516	0.9079321469	0.31482064	0.5387966998	0.0134337997	0.0938201646	non_gov	heavy
	253	636.2562429348	630.0035052706	1191.78750189	737.7569077205	134.0358402433	4.8305084746	1.8305084746	1.5254237288	0.2163563501	3481	1357	40.12445125	886	2208.129887	438.3666463	41.59379276	98.51480775	887.3529428	152.9069612	734.4459816	1068.889929	1397.062021	330.6578521	1474.38866	42.66263898	66.36936953	4.087311683	421.8093979	29.9832475251	483.063078	1983.908606	167	556	10	362	123	158	9.715686275	0.7722805627	1.1800080079	0.1615739772	1.0182409309	0.6730580238	1.3239423378	0.2187656989	0.8984564802	0.1497456531	0.6677092089	0.0193207108	0.1910256278	non_gov	heavy
	254	473.4025455579	380.1440927412	833.5686211941	283.2518938977	86.4928120781	5.0694444444	1.5138888889	1.9861111111	0.3456822011	5184	2016	57.0564103	806	1412.637065	205.1850288	14.31820727	52.39413722	470.7359507	84.75452196	385.9814287	717.5120438	933.4672027	254.1384265	831.9573383	27.19205438	33.66743718	1.662340041	320.7125645	30.3554588119	320.0504513	1248.660927	115	576	17	312	193	135	8.468164794	0.0956378339	1.1413945036	-0.5792637104	0.4973153156	0.8372017263	0.5198306793	0.2265624053	0.8839219626	0.1799035526	0.5889391967	0.0192491441	0.2270311126	non_gov	heavy
	255	397.6877011698	478.2620682294	831.8320252147	634.3613658994	78.1596933876	6.8205128205	1.4743589744	2.2948717949	0.4204879437	6084	1560	65.00572419	754	1159.897854	154.5314423	15.98798203	31.51416438	321.2508401	105.3828922	215.8679479	650.8099218	768.0901353	228.1328501	683.98228	16.21130514	16.69770998	0	246.2123804	27.9699180764	330.4580802	994.4586958	61	587	18	298	136	176	4.80155642	-0.0570441208	0.4020121616	-0.26864018	-0.1893946578	1.2030704094	0.2086737056	0.284902743	0.8573674763	0.1966835694	0.589691823	0.0139764938	0.212270744	non_gov	heavy
	256	228.1619021507	158.5230333732	370.4969043344	57.5780838132	95.8715685248	8	2	3	0.65625	9	3	10.36908752	132	1273.01462	261.5957632	42.39375919	38.11240069	490.5289145	164.1447486	326.3841659	599.9273823	933.8413128	665.9564407	172.4836552	9.496138545	221.9451244	0	224.2599432	29.0860210512	468.786225	1041.002451	16	85	0	49	24	16	40.02631579	0.8607970505	0.3690939454	1.3932186247	0.002286936	0.5849423354	1.5462550445	0.3682488933	0.8177458724	0.5231333798	0.1354922815	0.0074595675	0.1761644679	non_gov	heavy
	257	386.1144043024	394.5974686062	666.7453301468	385.717754505	90.9944720086	4.0217391304	1.3043478261	1.6956521739	0.3058574879	2116	736	40.79333486	788	1931.688112	576.9566081	92.3535466	69.13610073	871.1446649	120.9442026	750.2004624	951.6709694	1253.990116	876.215192	344.5475617	7.71342063	354.8515705	0.215096571	398.4446756	28.8949413375	663.9040239	1630.150468	112	540	19	320	181	156	9.750915751	2.0443737305	1.3472989529	2.6284984731	0.4073846893	0.7321863881	3.5031942441	0.3436911061	0.8438994152	0.4536007581	0.1783660414	0.0039930984	0.2062676025	non_gov	heavy
	258	264.118461089	536.4443771279	773.0225114904	492.7081616067	69.0898408036	8.1714285714	1.1428571429	1.8	0.384654195	1225	315	20.79427072	205	985.8484711	328.2584936	48.42517383	39.36938554	454.9027718	22.61171608	432.2910558	484.8194957	578.3026081	428.7985614	209.0649612	1.667048518	161.610904	0.029532756	220.1403864	29.0972850644	291.2267955	865.328246	73	59	7	24	17	20	3.471698113	2.4799015856	1.7925845663	2.7400848796	0.6942582186	0.7261038069	4.0843228279	0.2954072599	0.8777497469	0.434953823	0.2120660196	0.0016909784	0.2233004289	non_gov	heavy
	260	3923.321565573	3458.9296882962	5051.9537136326	4251.4078928408	752.6343034367	3	3	1	0	1	1	43.97475475	55	125.0717606	10.09404983	1.801311915	3.181931257	59.90464276	21.2485929	38.65604986	40.3386487	108.9377009	119.3453297	2.818819141	0.009927764	1.370517255	0.049638821	1.537094506	25.4543715029	8.106513747	123.9044311	4	43	0	10	7	9	1.5	-0.7241372388	0.2687782772	-0.2159973434	-0.3090817072	-0.4385884818	-0.4546330264	0.0648149007	0.9906667221	0.9542148374	0.0225376146	7.93765431331107e-05	0.0122897007	non_gov	heavy
	271	341.9865306126	415.0152537457	676.1073966244	393.0131765086	25.5550928001	3.7692307692	1.3076923077	1.2564102564	0.1694017094	1521	585	53.27320665	595	1116.884148	169.8902565	15.21392614	18.26374308	498.3959774	241.1532149	257.2427625	233.870976	890.0050445	800.6400019	112.6146529	11.01119393	115.7037663	0	103.2241724	29.8601969467	260.2939044	968.9493974	94	401	10	167	123	120	3.514705882	0.1827834608	-0.376474349	-0.2824506179	-0.9382384535	-1.2170561093	-0.4095534574	0.2330536295	0.8675469153	0.7168514329	0.1008293054	0.0098588506	0.0924215574	non_gov	heavy
	272	722.5557854839	580.9493441268	1767.0089655914	367.7472652233	230.2601018101	9.0384615385	2.7	2.0692307692	0.2926700759	16900	5330	55.18892969	1488	2696.192893	364.0195912	39.82757733	40.96343056	1149.86815	546.6866321	603.1815175	515.6774825	2086.356899	1973.000573	304.7154371	22.25370393	209.8780098	0.617649624	265.2534639	29.805705293	507.0618705	2418.522663	265	1012	25	616	232	327	4.058319039	-0.0343859573	-0.3343849533	-0.1845313595	-1.0184951423	-1.3418453587	-0.4815973068	0.1880658731	0.8970139597	0.7317727816	0.1130169276	0.0082537507	0.0983807444	non_gov	heavy
	273	617.6239616777	492.6657989271	1837.5510154834	511.1019977001	215.9193405859	10.9333333333	1.6888888889	2.5888888889	0.4228573305	8100	2340	31.5000002	1098	3485.714263	637.9029922	80.04684812	144.6838526	1279.314763	435.8525739	843.4621892	1224.998284	2317.379387	1610.292304	910.0658813	11.30451206	179.5584149	2.277132521	915.3767195	28.909986783	991.5310872	3041.590235	238	676	20	443	130	173	3.10046729	0.5751722553	0.3387970515	0.5130198391	0.8031606885	-0.2396509997	0.7865339234	0.2844556416	0.8725873682	0.4619691066	0.2610844758	0.0032430977	0.262608077	non_gov	heavy
	274	1132.0503881186	1428.6345165841	2846.7153714874	1052.7015765732	315.6278641589	7.7	3.75	2.6	0.5117011628	400	240	19.33226033	549	2839.812782	910.0198182	70.6347299	38.52872842	1108.81882	104.0242994	1004.794521	1475.068957	1800.427802	696.776266	1250.261988	23.55351669	133.2396751	0.334940387	931.8446702	32.5684097784	1042.934046	2368.144384	33	423	13	277	62	116	14.53846154	2.3208849863	1.5722138003	0.6755421643	-1.1310370245	0.9163426285	2.7957617349	0.367254508	0.8339086291	0.2453599302	0.4402621173	0.0082940386	0.3281359518	non_gov	heavy
	275	408.124587712	351.4524090736	808.2600597299	241.9398405015	120.2044854098	4.027027027	1.5405405405	1.5	0.215872552	5476	2220	35.79222918	674	1883.090312	487.4690401	62.11816983	60.8297198	768.7129272	193.5214587	575.1914685	882.9414381	1219.075508	301.7422614	1226.697968	19.44665903	68.88019493	2.041571474	361.1411831	30.1860338353	406.3098497	1726.1859	161	420	19	208	157	72	4.557324841	1.5386983432	0.7831727743	1.3664397408	0.1659675252	0.568522541	2.1826654004	0.2157675854	0.916677171	0.1602378067	0.6514281127	0.0103269922	0.1917811274	non_gov	heavy
	276	811.2333119481	589.3552488311	1934.5727446087	358.0491132326	249.2673069304	5.6631578947	1.8842105263	2.1789473684	0.3105630939	9025	3325	52.43042893	872	1663.156334	497.1878079	54.7288101	74.08133494	736.296378	163.285554	573.010824	903.5058	1090.732232	204.0596299	1325.196992	46.54749592	58.72616306	0	181.1941792	28.5805692191	246.5569733	1575.887611	177	549	3	338	143	106	2.432343234	2.0477054282	0.93296182	1.359563256	1.0132585541	1.0802752949	2.6404800541	0.1482464205	0.9475282502	0.1226941964	0.7967964075	0.0279874447	0.1089459695	non_gov	heavy
	277	395.3300985481	272.8577724947	864.1431845465	144.056590964	141.1951850207	6.1209677419	1.7419354839	2.0161290323	0.3705730995	15376	5084	43.62526009	1151	2638.379686	466.9295864	58.48641316	125.1531643	970.5677393	270.984603	699.5831363	1288.79394	1608.526841	264.4975911	1954.0753	36.77602528	29.5652534	0.079985673	446.2414908	30.8662100605	812.9051808	2197.355832	252	719	9	374	245	136	5.172566372	0.4985963664	0.646006426	0.4451836928	1.2135294478	0.7033983662	1.001357853	0.3081077318	0.8328429163	0.1002500105	0.7406346063	0.0139388677	0.169134675	non_gov	heavy
	278	439.6257218697	414.1267559055	794.2956854013	366.1364745737	106.1578496972	5.4285714286	1.9350649351	1.2727272727	0.101284032	5929	2156	36.29942088	908	2501.417318	414.8159742	60.60080294	85.23465653	778.3975112	262.2355349	516.1619763	1312.85462	1529.391276	386.0474081	1563.065712	13.44377348	36.72027767	0	603.9210648	32.8835475832	924.0947953	2046.340887	193	589	12	359	183	125	5.48	0.3570613839	0.3577855196	0.6205010678	0.2885952636	0.9536363426	0.8723195372	0.3694284791	0.8180725672	0.1543314685	0.6248720279	0.0053744625	0.2414315518	non_gov	heavy
	279	247.1410188814	490.8373534266	763.3555569061	430.5992897546	60.3994880374	6.21875	1.390625	2.078125	0.405220555	4096	1216	25.62112106	596	2326.205784	386.5349992	48.29965423	67.60092377	762.8459288	210.8699421	551.9759867	1215.107289	1526.525001	675.0862026	948.9976365	5.939399331	101.8246866	0	682.7156037	29.0446079783	907.7894835	1851.245272	120	415	7	229	170	59	6.393203883	0.3612916358	0.6598796353	0.3256163747	-0.0585007042	0.9365128596	0.8922500479	0.3902447022	0.7958217991	0.2902091497	0.4079594518	0.0025532562	0.2934889116	non_gov	heavy
	280	495.1505437197	589.1509935773	1063.5630705925	472.8331277873	99.8133272817	5.5616438356	1.6164383562	1.7260273973	0.2813465437	5329	1971	60.41473204	973	1610.53433	324.2074712	51.17057652	56.69811653	613.3007562	207.0822458	406.2185104	739.6400563	1155.174822	795.2040159	299.363547	18.58136349	215.3615826	4.166296747	340.7877086	29.3014246183	545.4529683	1349.243302	198	622	5	321	170	153	4.385681293	0.807594099	0.3539860364	1.2629938098	0.3668202097	0.5022720669	1.4260116635	0.3386782623	0.8377612801	0.4937516705	0.1858784016	0.0115373905	0.2115991583	non_gov	heavy
	281	387.3185910096	1100.5394184482	1465.8632353062	1082.3398501358	65.2346206755	5.3673469388	1.8979591837	1.6734693878	0.261453561	2401	882	61.06722029	944	1545.837514	366.2664547	56.40234813	47.68582072	626.1271643	163.1904951	462.9366692	711.652697	1062.892508	784.4464887	205.6774001	8.031219538	316.4041695	0	269.4930258	29.1995822021	562.8620953	1287.386154	208	598	7	342	180	133	3.229357798	1.2601719539	0.7387707146	1.6643837118	0.0652264679	0.5099497447	2.1369752748	0.3641146564	0.8328081977	0.5074572726	0.1330524057	0.005195384	0.1743346395	non_gov	heavy
	282	2992.1699915739	1498.5251561317	4472.1197869757	13.0015329476	703.83621048	3	2	2	0.4444444444	1	1	12.09651523	66	545.6116801	233.8003844	14.21277815	14.88580511	205.0585846	2.899068406	202.1595162	102.0135559	278.0760959	191.9004952	75.74203097	8.114253933	172.4749831	0	100.308025	24.6871619613	277.3891172	337.3272936	3	54	0	39	5	12	9.703703704	3.6933663772	1.9702899337	0.7756928573	-0.1815715947	-1.3713685539	3.6254389475	0.5084002548	0.6182552645	0.3517162521	0.1388203987	0.0148718479	0.1838450837	non_gov	heavy
	294	320.5241032031	259.8778560684	425.67884082	340.5748734555	11.1908135377	4	1.6	2	0.5496527778	25	15	18.14640203	59	325.1333234	20.25891772	1.235299861	4.694139472	114.3789189	105.6082899	8.770629014	61.46309214	230.262294	277.9448687	17.66478801	2.717659694	33.60015622	3.705899583	9.264748958	25.881267927	49.55842078	307.4685353	1	53	1	36	20	16	2.05	-0.9577931627	-2.5720569273	-1.118781736	-1.0707940665	-1.3571334469	-2.8341288026	0.1524249199	0.9456690938	0.8548642932	0.0543309059	0.0083586009	0.0284952304	non_gov	heavy
	295	55.7714173503	71.387194323	73.3837969692	73.3837969692	8.25715682388761e-05	4	1	2	0.375	16	4	25.59735429	85	332.0655683	27.17957157	0.531873611	3.306234076	137.915332	89.8591262	48.05620581	40.34811094	247.5920321	289.509921	25.86596669	0.00709804	29.49954201	0.009679146	7.341712512	27.0144694994	50.93860892	304.9410042	8	64	2	48	9	32	9.291666667	-0.7096078298	-1.2142881991	-1.3059015152	-1.3809969368	-1.8218491138	-2.054106091	0.1533992494	0.918315638	0.8718456493	0.0778941545	2.13754170188081e-05	0.0221092254	non_gov	heavy
	296	349.785228299	310.5752820809	617.3795754464	282.3905458915	71.0645375058	6.6470588235	1.3529411765	2.0882352941	0.3459187857	10404	3060	49.54766722	1059	2137.33574	277.2915148	12.78265165	47.55654306	912.6660107	442.663228	470.0027826	388.0392407	1694.453613	1705.266682	226.0065882	1.678819217	113.7646426	0	140.9834346	30.5599723234	337.5559008	1990.212248	159	734	14	374	217	150	3.074725275	-0.1013900211	-0.3822871749	-0.9330556145	-0.5299446507	-1.408652853	-0.9531217365	0.1579330259	0.9311650064	0.7978468942	0.1057422023	0.0007854729	0.0659622314	non_gov	heavy
	297	587.2246090279	645.060739275	1353.1778651364	563.1674071303	145.9458852304	9.8607594937	2.8101265823	2.0253164557	0.3347059421	6241	2212	42.93863764	1082	2519.875011	301.661809	18.89051195	67.35829965	1036.162897	498.9765438	537.1863532	510.0625911	1956.778639	1893.687485	302.3287158	6.780876398	141.5336571	1.327489307	245.1844632	30.4117191006	438.8730255	2310.441333	177	774	11	481	199	204	2.464212679	-0.2287058184	-0.3649993533	-0.8039787506	-0.2197825253	-1.2650881013	-0.9344429085	0.1741646009	0.9168872753	0.7515005612	0.1199776634	0.0026909574	0.0973002479	non_gov	heavy
	298	411.3484513166	347.410277693	938.1817471089	293.0589573791	77.4865365756	6.2678571429	1.6428571429	1.9107142857	0.3340349394	12544	4816	51.17541575	1313	2565.685067	496.3046858	40.35812322	65.44365213	992.4516048	292.3061507	700.145454	1033.226602	1804.414068	1060.560317	791.8245162	15.11135001	162.3296372	6.366637052	656.6304431	31.8552239072	842.0541047	2134.133822	210	885	46	542	234	252	5.61023622	0.7077017775	0.5694303686	-0.1029470925	-0.3044825365	0.11319341	0.7207737612	0.3281985445	0.8317988242	0.4133634056	0.3086210877	0.0058897915	0.2559279202	non_gov	heavy
	299	666.0634062062	425.8715544756	1091.3886088631	194.0162690542	157.771320511	6.3333333333	2.2	2.0888888889	0.2908377268	2025	855	37.20643546	898	2413.560958	681.5108391	75.7774258	55.89083947	949.5418187	164.2591444	785.2826743	1168.32825	1503.139672	487.2601621	1362.971164	9.842006528	78.84219885	1.388245657	604.7757047	32.5817401882	708.1066116	2080.68955	200	518	11	305	129	89	8.14986376	1.8371850904	1.1766620952	1.2309878835	-0.4671830318	0.6730444995	2.534131353	0.2933866697	0.8620828669	0.2018843404	0.5647137933	0.0040777949	0.2505740336	non_gov	heavy
