	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	372	548.8415644371	484.7626838365	1158.9073048556	429.8221214471	205.9160594527	49.6635220126	15.2987421384	1.6949685535	0.164102752	101124	66462	50.70555973	1160	2287.717572	440.3585453	79.31758312	157.9007481	828.3555482	181.5165581	646.8389902	1181.596694	1381.429379	208.8969538	1841.476116	34.54864825	12.15528707	6.367433916	230.0619313	36.1230304069	714.5111549	1929.146825	281	716	7	421	197	141	4.985472155	0.7261069509	0.9372283671	1.5324482972	2.7308313604	0.922999532	1.9126971902	0.3123248969	0.8432626687	0.0913123877	0.8049403207	0.0151017978	0.1005639569	all	all
	373	336.6233056606	419.8949990745	776.6956040385	398.7126424081	99.5607804173	16.2112211221	5.9570957096	1.3267326733	0.1105231335	91809	55752	32.97390472	957	2902.295036	502.1612872	123.7762396	203.5537886	1020.930834	290.4407784	730.4900555	1621.685229	1909.841581	270.7335237	2177.218206	17.77542901	33.78242105	3.074981539	467.3429373	33.7223738716	1014.771046	2460.593319	224	602	4	325	194	88	5.540983607	0.477066715	0.6194903216	2.2131116043	2.8077647676	1.2114170602	1.9769078764	0.3496443447	0.8478095054	0.0932825644	0.7501712193	0.0061246113	0.1610253029	all	all
	374	331.6718405467	576.7180747564	929.6151731192	543.6211259291	87.098051648	6.5789473684	3.8210526316	1.3263157895	0.1240577324	81225	57570	38.11335174	1126	2954.345258	450.6121984	116.0176365	176.437168	899.937006	270.5046389	629.432367	1685.228222	1936.68596	339.5624416	2054.647212	18.25881112	151.1830647	0.004415179	460.3038902	34.2283239332	1164.669847	2414.23543	236	727	9	427	259	171	4.950372208	0.2148378277	0.5412413279	1.9248994413	2.0887940937	1.2910147946	1.6290527927	0.3942226603	0.8171812091	0.1149366144	0.6954661803	0.0061803241	0.1558057201	all	all
	375	318.351839415	378.4037498148	734.6483328978	357.0600067914	83.5911845789	16.9421221865	5.7202572347	1.3633440514	0.1242509516	96721	68109	42.06729447	1372	3261.441025	537.4292935	143.6589052	150.6340211	956.5660797	259.1314543	697.4346254	1739.755928	2042.383524	463.9610607	2043.526172	8.385008301	285.9687572	0	539.7239961	34.9923019162	1393.597383	2516.807092	296	910	8	619	258	141	8.398963731	0.3716557061	0.6855521093	2.3325735145	1.1543791387	1.0385733187	1.992091183	0.4272949817	0.7716856054	0.1422564618	0.6265715542	0.002570952	0.1654863577	all	all
	376	840.8976345369	781.4563801069	2505.8046547845	680.223761164	420.5433397223	84.2602040816	22.5510204082	2.6581632653	0.3068742745	38416	20580	48.75726555	1065	2184.289845	369.9434603	79.63575078	72.6459298	678.6496664	212.1784456	466.4712208	1168.392435	1449.054903	509.9862005	1018.950926	5.444305765	497.3818916	0	225.4187802	33.6875189582	873.7943063	1815.615879	149	776	36	488	193	192	13.07179487	0.4302859205	0.4825808335	1.6849673066	0.2618656489	1.0486429075	1.56835875	0.4000358782	0.8312156389	0.2334791794	0.4664907125	0.0024924832	0.1032000312	all	all
	377	610.5990062069	686.3331510091	1660.6360028505	566.2137586906	192.2567102848	11.376344086	3.9569892473	1.7204301075	0.2367775325	8649	6045	30.79279481	494	1604.271399	319.2484709	47.44150957	24.43222515	519.6139898	151.7048591	367.9091308	900.4219652	1120.718652	527.4131513	395.1795543	0	652.539319	0	98.0432859	32.2987541166	638.1473493	1413.058258	106	315	5	187	75	106	8.427631579	0.809404476	0.5831716909	1.0973358703	-0.9828027003	1.2285169174	1.5677740893	0.3977801697	0.8808099795	0.3287555657	0.2463296139	0	0.0611139025	all	all
	378	1394.7331679862	1775.135676169	3640.5881757025	1682.2042406431	552.2014508552	175.45	55.85	2.55	0.1969757123	400	300	11.12905539	137	1231.011934	233.3010782	33.74715763	21.05421886	407.9712611	127.5572974	280.4139636	682.7403454	870.0870842	440.821528	294.3786205	0.120432969	475.9843378	0	69.66632706	32.0658321014	473.398594	1087.472554	20	101	0	59	24	32	8.414634146	0.6881303916	0.4825104332	0.9132034328	-0.8534475086	1.1831480625	1.3324058941	0.3845605237	0.8833972474	0.3580968761	0.2391354725	9.78324950991092e-05	0.0565927309	all	all
	382	1532.618843833	906.5050797238	3636.1346995233	219.0147661056	456.220591291	37.6896551724	10.7586206897	1.3448275862	0.0604257745	841	493	30.7632059	140	455.0891101	14.66452557	1.18712826	6.564120969	200.9738314	149.0893433	51.88448808	126.6037374	350.8313165	391.7523259	7.960742451	1.815607927	50.83702197	0	8.938377489	34.7	96.85569982	425.2014104	27	103	0	76	26	31	2.132075472	-1.324253762	-1.6039285859	-1.2035058053	-1.0384240255	-0.7032178387	-2.4573493367	0.2128279883	0.93432561	0.8608255333	0.0174927114	0.0039895658	0.0196409391	all	all
	383	173.5729533545	211.0536032723	372.9016207878	218.0440247803	39.9663942618	2.2	1.1	1.35	0.217650463	3600	2520	53.00896432	241	454.6400842	14.65005642	1.185956948	6.557644302	200.7755351	148.9422403	51.83329485	126.4788204	350.4851593	391.3657929	7.95288777	1.813816509	50.78686225	0	8.929558198	34.7	96.76013453	424.781874	36	186	0	146	39	70	1.637362637	-1.3242537621	-1.6039285856	-1.2035058053	-1.0384240256	-0.703217839	-2.4573493366	0.2128279883	0.93432561	0.8608255332	0.0174927114	0.0039895658	0.0196409391	all	all
	384	321.9471923842	461.058684679	794.5944486618	440.6791927223	114.9986559569	26.5882352941	8.2941176471	1.4352941176	0.1474830021	7225	5355	66.53399068	312	468.9332427	16.75137177	1.059152798	6.936710714	202.6460881	147.5624022	55.08368596	133.0777456	360.7665216	406.6966542	8.33350103	1.996701252	49.11230533	0	9.105259043	34.2841580842	96.24942279	438.9012503	89	188	5	129	53	64	9.055172414	-1.2794905464	-1.5375358927	-1.2333650819	-1.0129686201	-0.6650515141	-2.4029564353	0.2052518654	0.9359567852	0.8672804936	0.0177711885	0.0042579648	0.0194169622	all	all
	385	214.979017635	666.2557777163	929.5382114036	628.9621318913	80.2733434966	20.1592920354	6.1238938053	1.2654867257	0.0760872072	12769	8814	72.35638392	346	478.1886286	23.63413719	0.835149733	12.15826911	191.3668105	136.6111802	54.75563029	151.0483527	367.591968	428.8625789	14.73519352	1.558190909	29.37919757	0	9.704225677	33.5111602943	69.89101264	452.1512157	80	236	0	146	60	68	2.75	-1.1041928051	-1.4679813765	-1.2770684262	-0.2788837593	-0.4460766593	-2.2515338524	0.1461578307	0.945549912	0.8968481332	0.0308146046	0.0032585277	0.020293719	all	all
	386	339.5695129454	332.8324750817	769.107629263	311.8656459255	128.5188157385	59.25	16.7115384615	1.5384615385	0.1053704732	2704	1976	38.33674392	244	636.4651117	31.97448626	1.944394435	25.70921531	258.6044598	202.2170212	56.38743861	212.371081	494.7403618	576.1888842	31.97448626	0	21.60438261	0	14.69098017	34.8	61.57249044	605.3548007	54	175	2	122	41	89	4.300970874	-1.093787622	-1.7989750663	-1.1654112817	0.754473949	-0.3246279013	-2.360444079	0.0967413442	0.9511201629	0.9052953157	0.0502376103	0	0.0230821453	all	all
	387	225.6048759917	638.3118614602	1002.9642101063	584.4639756992	102.6148237176	16.4444444444	5.0833333333	1.4444444444	0.1399262118	5184	3600	37.74058576	301	797.5498894	59.66905708	15.08280702	29.01076116	331.8626043	247.317781	84.54482326	267.3647364	632.3657712	713.527886	47.46617587	2.235181213	32.87176879	0	16.03388508	35.1106145134	90.15053832	763.4927269	66	216	7	129	42	65	5.905109489	-0.7793488759	-1.6204912836	0.1876489935	0.4770194234	-0.3139831885	-1.3457447684	0.1130343562	0.9572977654	0.8946498463	0.0595149927	0.0028025597	0.0201039274	all	all
	388	977.9162755059	879.1255682779	2073.0336361245	929.2439435612	310.9198440043	108.4406779661	31.7457627119	2.1016949153	0.1701720393	3481	2301	25.98057958	277	1066.180988	117.630486	44.59081675	32.59081738	458.7212348	318.877306	139.8439289	359.8216716	869.3311527	937.4586604	77.74612869	7.305550591	55.14601083	0	16.8462984	35.5594319835	145.615463	1030.169652	70	171	3	128	41	77	8.361702128	-0.3250056418	-1.3769400862	2.142731782	0.0761159464	-0.2986022818	0.1121916211	0.1365766832	0.9662239935	0.8792678457	0.0729201979	0.0068520736	0.0158005991	all	all
	389	600.5858761285	318.1014584564	618.394246593	318.1014584564	0.0069636502	1.3333333333	1.1111111111	1.1111111111	0.0555555556	81	72	17.49412621	24	137.1889039	17.67698472	4.485865114	3.426049574	55.05892764	31.46223253	23.59669511	49.72990222	105.0846282	100.3890258	22.85457018	1.344176067	9.025701927	0	8.053731244	35.1625562518	27.15163708	127.3225218	8	13	0	4	7	4	1.846153846	-0.0880351555	-0.7754912048	1.3641224483	-0.3101197057	-0.1279577084	0.2098476916	0.1979142358	0.9280817776	0.7317576199	0.166591973	0.0097979941	0.0587054129	all	all
	390	609.7088720605	515.999675248	1191.3563320247	521.8088630272	167.0312611072	52.6355140187	16.3271028037	1.738317757	0.1836058978	11449	7918	32.58852239	552	1693.847894	251.6101645	30.99919891	31.25752557	614.042465	238.6938316	375.3486334	668.0327365	1185.461032	921.1928609	483.587503	22.21609255	140.0130484	0	193.7449932	34.6	464.2130036	1487.186568	78	413	19	297	95	135	7.044025157	0.1638977155	0.1127277075	0.1355644951	-0.7602206745	0.0897047266	0.2481047602	0.2740582583	0.8779929847	0.5438462711	0.285496416	0.0131157542	0.1143815769	all	all
	391	349.1747550482	418.0152401603	1007.9989193357	338.3199459732	161.4736840421	27.5632911392	7.1518987342	1.9303797468	0.2638308729	24964	14536	78.42687044	773	985.6315771	141.2735978	17.85354813	20.2259	353.7415023	143.4779375	210.2635649	397.4228493	688.2544901	521.2654098	297.4285759	14.76676126	74.77189155	0	114.7436886	34.266073452	267.3375573	864.7471774	109	560	20	382	107	95	5.177257525	0.0972370795	0.0306852654	0.1195871835	-0.6175072001	0.1499542165	0.1595310695	0.2712347732	0.8773533615	0.5288643565	0.3017644552	0.0149820294	0.1164164088	all	all
	394	2239.0343131596	3303.0714752377	5949.4906318759	3351.029199832	731.7089624597	140.3684210526	48.4210526316	3.3157894737	0.4744175935	361	285	15.43581049	112	725.5854822	167.656937	18.27011066	29.60802382	234.9832222	44.7881664	190.1950558	400.1701228	437.4959523	110.8186443	571.7810139	16.99438732	9.452619335	0.965444779	32.39480509	35.8296807533	191.7580421	641.4674099	9	81	7	59	19	24	20.41935484	1.2196347276	1.0759148343	0.7225428075	0.7829136557	1.1619673278	1.8931052941	0.2642804284	0.8840686944	0.1527299636	0.788027087	0.0234216198	0.044646435	all	all
	395	500.0689637868	567.3945100426	1243.1137649469	525.135118232	196.1439985028	58.4523809524	17.6607142857	1.6964285714	0.1578043315	28224	19992	25.34309382	629	2481.93849	477.7352143	40.94210841	138.7570491	860.6252003	173.5420748	687.0831255	1293.199252	1444.372094	274.8258756	2076.947045	63.74473322	12.82890707	6.470635056	88.42242488	36.8066410676	698.138131	2148.502821	158	391	1	230	112	104	9.850220264	0.7260628368	1.0222192446	-0.0184623269	1.8254495349	0.9540372389	1.1410796752	0.2812874428	0.865655144	0.110730333	0.8368245439	0.025683446	0.0356263563	all	all
	396	409.8196773524	364.2287184656	879.6386296116	324.0774122358	124.1444863678	26.6855895197	9.6069868996	1.5283842795	0.1643646936	52441	31602	30.0405224	811	2699.68674	494.4705639	43.20395004	166.7824464	946.7148179	195.4225518	751.2922661	1389.139336	1566.325102	269.8583454	2280.705474	69.52904298	8.366442743	8.203045231	103.4982953	37.1216716642	774.8343212	2315.904131	229	454	5	285	163	64	2.989690722	0.6067471049	0.9990041315	-0.0605054372	2.2308180502	0.9097596542	1.0270347254	0.2870089739	0.8578417995	0.0999591328	0.8448037471	0.0257544855	0.0383371499	all	all
	397	298.6812392089	261.9173343964	600.4596605492	221.3768760936	68.6056590864	14.023890785	4.4880546075	1.3890784983	0.155703422	85849	59479	28.52753752	864	3028.652576	427.4801808	102.1543938	146.2073863	965.4610457	369.3915718	596.0694739	1620.329408	1909.078252	313.8789513	2543.758605	71.81302042	45.5829195	2.026708104	135.0299346	38.264005552	992.6834292	2492.229348	247	511	2	295	157	118	3.502762431	0.0692481241	0.1424749438	1.4520882448	1.2985563082	1.0492766081	1.0292840526	0.3277640483	0.8228838685	0.1036364995	0.8398977899	0.023711211	0.0445841612	all	all
	398	507.8685453313	632.7132532105	1395.0033044606	576.2426273385	189.9437618244	19.9475806452	6.4516129032	1.5362903226	0.1673419384	61504	42656	44.37576652	973	2192.638181	251.8466943	71.8378482	80.50475322	706.8790876	316.6168516	390.2622359	1091.193399	1483.289771	484.5884001	1284.713923	12.16390538	282.147891	0.147971038	188.5041136	34.8264073358	841.514627	1806.402739	214	657	8	416	207	135	7.081632653	-0.2670339592	-0.1749920004	1.3696475099	0.5005665049	0.7944749343	0.5657728923	0.383790921	0.8238489846	0.2210070062	0.5859215324	0.0055476118	0.0859713724	all	all
	399	190.5971919107	352.8378819508	581.7389056268	333.1470772037	74.1812875437	14.275862069	4.724137931	1.4679802956	0.1905697221	41209	25172	47.43402691	844	1779.313406	190.8667167	42.73743301	50.88086869	603.638398	291.3655202	312.2728778	873.9038189	1259.543998	518.2938767	837.9312794	5.32482629	376.7594934	0	101.3152571	33.7472669606	651.0885151	1524.293481	180	554	14	297	152	157	4.648829431	-0.3641405361	-0.3440479979	0.6234929496	-0.0600273693	0.750010501	0.0072571775	0.3659212103	0.8566750949	0.2912886931	0.47092956	0.0029926298	0.0569406473	all	all
	400	447.8973861282	493.2174746591	905.1156866209	437.4607149914	106.3020217818	14.1008403361	5.6680672269	1.3445378151	0.1162316932	56644	40936	54.70092488	1036	1893.93507	315.9496831	49.68716977	48.07739796	671.3279797	230.2099447	441.118035	1050.877066	1367.924502	674.7582532	534.4969088	20.50740492	637.3330905	0	118.8075669	33.8499557186	747.9259485	1693.633756	252	676	5	408	208	129	6.6352657	0.3977423558	0.3354254516	0.812573713	-0.2816971635	1.1848349821	1.017655099	0.3949058024	0.8942406648	0.3562731711	0.2822150122	0.0108279345	0.0627305385	all	all
	401	263.0361474822	430.4386928591	632.5258933796	406.4340086203	36.6385546129	9.0992907801	3.1914893617	1.2340425532	0.1094603137	19881	15228	37.74640608	678	1796.197494	288.7951185	45.21143742	47.76346958	645.2201849	228.0507407	417.1694442	994.8628999	1306.293617	664.2897246	508.017746	21.09212328	579.4614122	0	109.9901594	33.8950947401	697.6058004	1611.926954	132	436	22	265	103	127	3.479338843	0.3204636	0.2842376143	0.721759453	-0.1984027203	1.1780606286	0.8920226411	0.3883792304	0.8974107577	0.3698311165	0.2828295595	0.0117426527	0.0612350033	all	all
	406	478.3329629262	1664.3210610106	2117.59819631	1641.9828059574	111.0033715038	50.0975609756	14.3414634146	1.4512195122	0.0951066061	6724	5412	86.7238588	391	450.8563219	14.52813067	1.176086769	6.503068016	199.1045718	147.7026618	51.40190995	125.4261948	347.568231	388.1086337	7.886699509	1.798720941	50.36418634	0	8.855241553	34.7	95.95484402	421.246608	69	224	3	139	49	78	5.51048951	-1.3242537622	-1.6039285857	-1.2035058052	-1.0384240256	-0.703217839	-2.4573493367	0.2128279883	0.93432561	0.8608255332	0.0174927114	0.0039895658	0.0196409391	all	all
	407	256.4009643123	343.6019715606	660.4864502975	328.3646734525	94.8838372097	34.9140625	10.7421875	1.40625	0.1141805148	16384	11904	91.39341744	518	566.7804253	23.12056708	0.99274206	8.686972509	237.1504304	167.7340299	69.41640045	165.4393464	434.7522484	496.8595077	10.30109405	2.633785647	53.63027894	0	10.82118653	33.6815271165	110.109951	531.8217806	97	374	1	288	62	177	6.430693069	-1.214620463	-1.43598647	-1.2766366335	-0.9760790832	-0.6097415336	-2.3210683814	0.1942726779	0.9383206562	0.876634911	0.0181747527	0.0046469242	0.0190923787	all	all
	408	307.6496094214	701.6430739146	865.3639918817	722.1048574577	22.6361619259	1.8571428571	1.1875	1.1339285714	0.0584469651	12544	9632	45.38417225	461	1015.77263	57.13442593	0.209212024	17.22292772	382.5210302	242.6065852	139.914445	321.5898177	772.099745	919.422816	19.71084206	5.924427711	64.81694586	0	18.38861262	31.8447657396	163.3455514	960.4389325	106	322	0	211	66	133	4.010810811	-1.0169026708	-1.0808075787	-1.4085241711	-0.8636433135	-0.4411620152	-2.0452612587	0.1608091679	0.9455255085	0.9051462787	0.0194047777	0.0058324349	0.0181030794	all	all
	409	395.6086844424	441.0474633618	914.2833915714	386.6715228199	106.9789939178	22.8372093023	8.6356589147	1.3178294574	0.0976670945	16641	12642	53.36108838	606	1135.658995	66.21653885	0	19.5021313	421.3367438	262.5984657	158.7382781	363.2838878	862.1756188	1032.252345	22.22335893	6.80306906	67.80392163	0	20.40920718	31.6	177.5601025	1074.884911	110	451	0	336	93	162	3.913043478	-0.9905549142	-1.0274282973	-1.4260994267	-0.8486601893	-0.418697207	-2.0050345624	0.1563498403	0.9464856226	0.9089456866	0.0195686901	0.0059904153	0.017971246	all	all
	410	466.0508568246	415.2707641696	903.8542756362	373.5023252602	100.3122809262	33.3653846154	10.4230769231	1.4711538462	0.1371218268	10816	8320	46.0538782	460	998.8301051	64.72324548	8.774149652	25.40935909	389.1150583	263.5834963	125.531562	325.2122334	771.4357807	899.8716247	37.25178659	4.704406717	51.64249898	0.841176117	20.42370728	33.0396866388	140.1822551	950.1249161	59	343	0	207	66	133	7.212643678	-0.907494552	-1.2906389131	-0.6765074513	-0.2779556032	-0.379765202	-1.7021542007	0.1403464457	0.9512377643	0.900925613	0.0372954183	0.0047099168	0.0204476289	all	all
	411	391.0009032485	308.1504686661	894.8288654671	155.5584341973	124.1460166229	10.2727272727	3.2857142857	1.5454545455	0.1641445595	23716	14938	56.18416544	620	1103.513766	110.9602351	38.84757357	35.28270808	469.3400981	331.7774671	137.5626309	372.7215856	891.6115329	972.9971686	77.68766077	6.335143648	53.28375058	0.103271645	20.16913759	35.3443150392	145.8964893	1061.963053	148	426	3	278	109	134	2.454545455	-0.450089432	-1.434102336	1.5778848658	0.1731305952	-0.2967433056	-0.2968731999	0.1322108467	0.9623469011	0.8817263532	0.0704002643	0.0057408832	0.0182771962	all	all
	412	373.3843540553	623.6019830987	1073.8260702406	638.1630821231	113.2706747384	5.4785714286	2.8785714286	1.3785714286	0.1097941817	19600	14560	52.8487653	717	1356.701516	150.9858625	58.24864233	41.10963378	583.9296836	401.0392092	182.8904745	461.1399294	1105.776724	1187.324559	105.3650804	10.83770032	70.45469762	0	22.44307994	35.4869394876	191.2951967	1308.672515	126	502	25	358	94	177	2.475806452	-0.3127223175	-1.33634467	2.2375424268	0.0577073535	-0.2821465446	0.1954751152	0.1410002086	0.9645986973	0.8751553271	0.0776626835	0.0079882717	0.0165423858	all	all
	413	702.2961868299	1078.641013807	1777.3061434933	1072.8671899318	180.1300007525	35.6257309942	10.8771929825	1.9356725146	0.2083254427	29241	19665	59.42185656	792	1332.842906	139.9103716	49.3046542	41.19217962	558.4436393	367.9938221	190.4498172	487.4672524	1063.157992	1100.793505	163.9182892	17.57702365	66.60079277	0.530009095	33.49775888	34.8223270424	219.30737	1262.659023	98	582	31	372	100	195	4.562289562	-0.3935463377	-1.2010457703	1.7305072243	0.0994293939	-0.1058280634	-0.023185426	0.1645410491	0.9473427193	0.8258989113	0.1229839529	0.0131876184	0.0251325634	all	all
	414	308.8929122271	557.0187914842	947.5084131814	514.3778976708	81.3669883661	18.4345549738	7.0890052356	1.387434555	0.0884854011	36481	26167	36.45927036	799	2191.486533	244.6238227	39.79398209	63.26861234	807.0222434	431.8080427	375.2142007	1048.908791	1601.978811	1240.628584	736.4425261	64.97557206	118.7251984	5.858911634	135.7695418	32.9608333211	589.2395347	1939.462883	159	537	10	365	99	219	5.621052632	-0.3084278299	-0.5987012545	0.1233953222	-0.0410839876	0.6645864649	-0.381670034	0.2688766396	0.8849987686	0.566112803	0.3360470233	0.0296490857	0.0619531719	all	all
	415	207.3095014653	312.5575825789	535.8885080669	305.1967345477	64.9688357858	6.6375838926	3.8791946309	1.2483221477	0.1551882644	22201	16837	54.1256139	731	1350.562049	147.5609573	24.0035762	34.53205307	482.2101029	262.7071562	219.5029466	552.7087117	936.4459168	679.4832211	435.5665748	25.30066596	67.03999424	0.002300001	174.5971636	33.931268829	379.5551921	1159.976758	155	476	21	294	86	164	3.822878229	-0.3386933863	-0.6460271428	0.0905071097	-0.2690129553	0.1910841798	-0.5049967519	0.2810349901	0.8588844614	0.5031114428	0.3225076368	0.0187334347	0.1292774099	all	all
	416	1396.8361537165	1229.3574966579	3019.0853490709	1375.1028306364	447.7744265613	38.7	17.4	3.6	0.4389569459	100	60	11.30717844	76	672.139388	50.46800164	11.55942096	22.08997844	234.8574944	160.4445706	74.41292378	288.2606377	461.7503937	307.9361025	245.9461469	16.61286906	12.44755565	0	95.68901692	33.1081540926	190.4884242	567.3601434	7	59	3	44	16	37	5.705882353	-0.775892504	-1.3186654589	0.041434832	0.2347201434	0.325022348	-1.1667811739	0.2834061321	0.84411084	0.4581432185	0.3659153909	0.0247164046	0.1423648407	all	all
